source	namespace	owner_type	kind	symbol	line	end_line	signature
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.ObjectSnapshot	field_declaration	LocalId	1899	1899	public string LocalId;
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.ObjectSnapshot	field_declaration	Name	1900	1900	public string Name;
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.ObjectSnapshot	field_declaration	Path	1901	1901	public string Path;
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.ObjectSnapshot	field_declaration	ParentLocalId	1902	1902	public string ParentLocalId;
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.ObjectSnapshot	field_declaration	ChildLocalIds	1903	1903	public string[] ChildLocalIds;
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.ObjectSnapshot	field_declaration	ActiveSelf	1904	1904	public bool ActiveSelf;
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.ObjectSnapshot	field_declaration	Layer	1905	1905	public int Layer;
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.ObjectSnapshot	field_declaration	Tag	1906	1906	public string Tag;
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.ObjectSnapshot	field_declaration	StaticFlags	1907	1907	public int StaticFlags;
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.ObjectSnapshot	field_declaration	LocalPosition	1908	1908	public Vector3 LocalPosition;
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.ObjectSnapshot	field_declaration	LocalRotation	1909	1909	public Quaternion LocalRotation;
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.ObjectSnapshot	field_declaration	LocalScale	1910	1910	public Vector3 LocalScale;
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.ObjectSnapshot	field_declaration	LocalToWorld	1911	1911	public Matrix4x4 LocalToWorld;
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.ObjectSnapshot	field_declaration	ComponentSignature	1912	1912	public string ComponentSignature;
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.ObjectSnapshot	field_declaration	SerializedDataCanonical	1913	1913	public string SerializedDataCanonical;
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.ObjectSnapshot	field_declaration	ObjectReferenceSignature	1914	1914	public string ObjectReferenceSignature;
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.ObjectSnapshot	field_declaration	SpriteRendererSignature	1915	1915	public string SpriteRendererSignature;
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder	class_declaration	ValidationResult	1918	1942	private sealed class ValidationResult
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.ValidationResult	field_declaration	Errors	1920	1920	public readonly List<string> Errors = new List<string>();
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.ValidationResult	method_declaration	Check	1922	1928	public void Check(bool condition, string error)
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.ValidationResult	method_declaration	ThrowIfFailed	1930	1941	public void ThrowIfFailed(string stage)
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder	class_declaration	EditorErrorCapture	1944	1978	private sealed class EditorErrorCapture : IDisposable
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.EditorErrorCapture	field_declaration	errors	1946	1946	private readonly List<string> errors = new List<string>();
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.EditorErrorCapture	constructor_declaration	EditorErrorCapture	1948	1951	public EditorErrorCapture()
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.EditorErrorCapture	method_declaration	Dispose	1953	1956	public void Dispose()
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.EditorErrorCapture	method_declaration	ThrowIfAny	1958	1969	public void ThrowIfAny()
Assets/Editor/GameResearch/Bone02ReadableSceneBuilder.cs	GameResearch.EditorTools	Bone02ReadableSceneBuilder.EditorErrorCapture	method_declaration	OnLogMessageReceived	1971	1977	private void OnLogMessageReceived(string condition, string stackTrace, LogType type)
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch		class_declaration	SceneReferenceTeleportWindow	12	368	public sealed class SceneReferenceTeleportWindow : EditorWindow
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	field_declaration	sceneName	14	14	"[SerializeField] private string sceneName = ""Bone_02"";"
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	field_declaration	gateName	15	15	"[SerializeField] private string gateName = ""left1"";"
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	field_declaration	usePosition	16	16	[SerializeField] private bool usePosition;
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	field_declaration	targetPosition	17	17	[SerializeField] private Vector2 targetPosition;
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	field_declaration	message	19	19	private string message;
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	field_declaration	messageType	20	20	private MessageType messageType = MessageType.Info;
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	field_declaration	pending	21	21	private bool pending;
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	field_declaration	waitingForResume	22	22	private bool waitingForResume;
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	field_declaration	moveWithinScene	23	23	private bool moveWithinScene;
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	field_declaration	positioned	24	24	private bool positioned;
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	field_declaration	requestedScene	25	25	private string requestedScene;
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	field_declaration	requestedGate	26	26	private string requestedGate;
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	field_declaration	requestedUsePosition	27	27	private bool requestedUsePosition;
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	field_declaration	requestedPosition	28	28	private Vector2 requestedPosition;
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	field_declaration	deadline	29	29	private double deadline;
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	field_declaration	startFrame	30	30	private int startFrame;
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	field_declaration	positionFixedTime	31	31	private float positionFixedTime;
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	method_declaration	Open	33	37	"[MenuItem(""Tools/Scene Research/场景传送"", priority = 90)] public static void Open()"
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	method_declaration	TeleportFromMenu	39	43	"[MenuItem(""Tools/Scene Research/执行场景传送（使用窗口设置）"", priority = 91)] public static void TeleportFromMenu()"
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	method_declaration	OnEnable	45	49	private void OnEnable()
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	method_declaration	OnDisable	51	55	private void OnDisable()
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	method_declaration	OnInspectorUpdate	57	57	private void OnInspectorUpdate()
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	method_declaration	OnGUI	59	125	private void OnGUI()
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	method_declaration	CanCapturePosition	127	133	private static bool CanCapturePosition()
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	method_declaration	GetReadiness	135	169	private static string GetReadiness(bool allowResume = true)
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	method_declaration	BeginTeleport	171	236	private void BeginTeleport()
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	method_declaration	StartSceneTransition	238	252	private void StartSceneTransition()
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	method_declaration	HasSceneAddress	254	272	private static bool HasSceneAddress(string target)
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	method_declaration	UpdateTeleport	274	352	private void UpdateTeleport()
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	method_declaration	ReportException	354	358	private void ReportException(Exception exception)
Assets/Editor/GameResearch/SceneReferenceTeleportWindow.cs	GameResearch	SceneReferenceTeleportWindow	method_declaration	Finish	360	367	private void Finish(string text, MessageType type)
Assets/Editor/GameResearch/Tk2dTileMapRuntimeDemoMenu.cs	GameResearch.EditorTools		class_declaration	Tk2dTileMapRuntimeDemoMenu	9	116	internal static class Tk2dTileMapRuntimeDemoMenu
Assets/Editor/GameResearch/Tk2dTileMapRuntimeDemoMenu.cs	GameResearch.EditorTools	Tk2dTileMapRuntimeDemoMenu	field_declaration	MenuPath	11	11	"private const string MenuPath = ""Tools/Scene Research/tk2d TileMap/Create Runtime Demo"";"
Assets/Editor/GameResearch/Tk2dTileMapRuntimeDemoMenu.cs	GameResearch.EditorTools	Tk2dTileMapRuntimeDemoMenu	field_declaration	TileMapDataPath	12	12	"private const string TileMapDataPath = ""Assets/Data Assets/tileMapData.asset"";"
Assets/Editor/GameResearch/Tk2dTileMapRuntimeDemoMenu.cs	GameResearch.EditorTools	Tk2dTileMapRuntimeDemoMenu	field_declaration	TerrainPrefabPath	13	13	"private const string TerrainPrefabPath = ""Assets/Collections/Terrain Data/Terrain.prefab"";"
Assets/Editor/GameResearch/Tk2dTileMapRuntimeDemoMenu.cs	GameResearch.EditorTools	Tk2dTileMapRuntimeDemoMenu	field_declaration	PlayFromLoaderPreferenceKey	14	14	"private const string PlayFromLoaderPreferenceKey = ""SilksongUnity6.PlayFromPreMenuLoader"";"
Assets/Editor/GameResearch/Tk2dTileMapRuntimeDemoMenu.cs	GameResearch.EditorTools	Tk2dTileMapRuntimeDemoMenu	field_declaration	PlayFromLoaderMenuPath	15	15	"private const string PlayFromLoaderMenuPath = ""Tools/Play Mode/从 Pre_Menu_Loader 启动"";"
Assets/Editor/GameResearch/Tk2dTileMapRuntimeDemoMenu.cs	GameResearch.EditorTools	Tk2dTileMapRuntimeDemoMenu	method_declaration	CreateRuntimeDemo	17	55	[MenuItem(MenuPath, priority = 110)] private static void CreateRuntimeDemo()
Assets/Editor/GameResearch/Tk2dTileMapRuntimeDemoMenu.cs	GameResearch.EditorTools	Tk2dTileMapRuntimeDemoMenu	method_declaration	ValidateCreateRuntimeDemo	57	61	[MenuItem(MenuPath, true)] private static bool ValidateCreateRuntimeDemo()
Assets/Editor/GameResearch/Tk2dTileMapRuntimeDemoMenu.cs	GameResearch.EditorTools	Tk2dTileMapRuntimeDemoMenu	method_declaration	ConfigureDemo	63	81	private static void ConfigureDemo(Tk2dTileMapRuntimeDemo demo)
Assets/Editor/GameResearch/Tk2dTileMapRuntimeDemoMenu.cs	GameResearch.EditorTools	Tk2dTileMapRuntimeDemoMenu	method_declaration	SetupCamera	83	106	private static void SetupCamera()
Assets/Editor/GameResearch/Tk2dTileMapRuntimeDemoMenu.cs	GameResearch.EditorTools	Tk2dTileMapRuntimeDemoMenu	method_declaration	PrepareCurrentSceneForPlay	108	115	private static void PrepareCurrentSceneForPlay(GameObject root)
Assets/Editor/PlayModeStartSceneConfig.cs			class_declaration	PlayModeStartSceneConfig	5	62	[InitializeOnLoad] public static class PlayModeStartSceneConfig
Assets/Editor/PlayModeStartSceneConfig.cs		PlayModeStartSceneConfig	field_declaration	MenuPath	8	9	"private const string MenuPath = ""Tools/Play Mode/从 Pre_Menu_Loader 启动"";"
Assets/Editor/PlayModeStartSceneConfig.cs		PlayModeStartSceneConfig	field_declaration	StartScenePath	11	12	"private const string StartScenePath = ""Assets/Scenes/Pre_Menu_Loader.unity"";"
Assets/Editor/PlayModeStartSceneConfig.cs		PlayModeStartSceneConfig	field_declaration	PreferenceKey	14	15	"private const string PreferenceKey = ""SilksongUnity6.PlayFromPreMenuLoader"";"
Assets/Editor/PlayModeStartSceneConfig.cs		PlayModeStartSceneConfig	property_declaration	Enabled	17	18	private static bool Enabled => EditorPrefs.GetBool(PreferenceKey, true);
Assets/Editor/PlayModeStartSceneConfig.cs		PlayModeStartSceneConfig	constructor_declaration	PlayModeStartSceneConfig	20	23	static PlayModeStartSceneConfig()
Assets/Editor/PlayModeStartSceneConfig.cs		PlayModeStartSceneConfig	method_declaration	Toggle	25	30	[MenuItem(MenuPath)] private static void Toggle()
Assets/Editor/PlayModeStartSceneConfig.cs		PlayModeStartSceneConfig	method_declaration	ValidateMenu	32	37	[MenuItem(MenuPath, true)] private static bool ValidateMenu()
Assets/Editor/PlayModeStartSceneConfig.cs		PlayModeStartSceneConfig	method_declaration	ApplySetting	39	61	private static void ApplySetting()
Assets/Editor/PropertyDrawers/AssetPropertyDrawers.cs			class_declaration	AssetPickerDropdownDrawer	9	45	[CustomPropertyDrawer(typeof(AssetPickerDropdownAttribute))] public sealed class AssetPickerDropdownDrawer : PropertyDrawer
Assets/Editor/PropertyDrawers/AssetPropertyDrawers.cs		AssetPickerDropdownDrawer	method_declaration	GetPropertyHeight	12	21	public override float GetPropertyHeight(SerializedProperty property, GUIContent label)
Assets/Editor/PropertyDrawers/AssetPropertyDrawers.cs		AssetPickerDropdownDrawer	method_declaration	OnGUI	23	44	public override void OnGUI(Rect position, SerializedProperty property, GUIContent label)
Assets/Editor/PropertyDrawers/AssetPropertyDrawers.cs			class_declaration	AssetPickerDropdownGUI	47	129	internal static class AssetPickerDropdownGUI
Assets/Editor/PropertyDrawers/AssetPropertyDrawers.cs		AssetPickerDropdownGUI	class_declaration	AssetOptions	49	54	private sealed class AssetOptions
Assets/Editor/PropertyDrawers/AssetPropertyDrawers.cs		AssetPickerDropdownGUI.AssetOptions	field_declaration	Assets	51	51	public Object[] Assets;
Assets/Editor/PropertyDrawers/AssetPropertyDrawers.cs		AssetPickerDropdownGUI.AssetOptions	field_declaration	Names	53	53	public string[] Names;
Assets/Editor/PropertyDrawers/AssetPropertyDrawers.cs		AssetPickerDropdownGUI	field_declaration	optionsByType	56	56	private static readonly Dictionary<Type, AssetOptions> optionsByType = new Dictionary<Type, AssetOptions>();
