source	component_id	owner_id	owner_name	owner_hierarchy	line	target_scene	entry_point	is_door	entry_delay	always_enter_left	always_enter_right
Assets/Scenes/Hornet/Memory_Red.unity	43143	12904	door_enterRedMemory Hive	Memory Control/door_enterRedMemory Hive	3010478	Memory_Red	door_wakeInRedMemory Hive	1	0	0	0
Assets/Scenes/Hornet/Memory_Silk_Heart_BellBeast.unity	2624	399	door_wakeOnGround	Memory Control/door_wakeOnGround	442282			0	0	0	1
Assets/Scenes/Hornet/Memory_Silk_Heart_LaceTower.unity	2647	445	door_wakeOnGround	Memory Control/door_wakeOnGround	367219			0	0	0	1
Assets/Scenes/Hornet/Memory_Silk_Heart_WardBoss.unity	2648	407	door_wakeOnGround	Memory Control/door_wakeOnGround	442981			0	0	0	1
Assets/Scenes/Hornet/Mosstown_01.unity	7502	85	bot1	bot1	541220	Bone_11	top1	0	0	0	0
Assets/Scenes/Hornet/Mosstown_01.unity	7503	289	right1	right1	541268	Bone_05	left1	0	0	0	0
Assets/Scenes/Hornet/Mosstown_01.unity	7504	533	top1	top1	541316	Mosstown_02	bot1	0	0	0	0
Assets/Scenes/Hornet/Mosstown_01.unity	7505	1250	right2	right2	541364	Bone_05b	left1	0	0	0	0
Assets/Scenes/Hornet/Mosstown_02.unity	13583	157	left1	left1	1485996	Aspid_01	right3	0	0	0	0
Assets/Scenes/Hornet/Mosstown_02.unity	13584	477	bot1	bot1	1486044	Mosstown_01	top1	0	0	0	0
Assets/Scenes/Hornet/Mosstown_02.unity	13585	1224	right1	right1	1486092	Mosstown_02c	left2	0	0	0	0
Assets/Scenes/Hornet/Mosstown_02.unity	13586	1280	bot2	bot2	1486140	Bone_05b	top1	0	0	0	0
Assets/Scenes/Hornet/Mosstown_02c.unity	1994	217	left2	left2	189537	Mosstown_02	right1	0	0	0	0
Assets/Scenes/Hornet/Mosstown_03.unity	7678	351	right2	right2	674223	Shellwood_25	left1	0	0	0	0
Assets/Scenes/Hornet/Mosstown_03.unity	7679	513	right1	right1	674271	Bone_06	left1	0	0	0	0
Assets/Scenes/Hornet/Mosstown_03.unity	7680	1166	top1	top1	674319	Shellwood_03	bot1	0	0	0	0
Assets/Scenes/Hornet/Organ_01.unity	21166	815	left1	left1	1471763	Dust_09	door1	0	0	0	0
Assets/Scenes/Hornet/Organ_01.unity	21167	3534	left3	left3	1471811	Library_12	door1	0	0	0	0
Assets/Scenes/Hornet/Organ_01.unity	21168	3548	left2	left2	1471859	Dust_09	door2	0	0	0	0
Assets/Scenes/Hornet/Peak_01.unity	16271	137	right3	right3	1012820	Slab_13	left1	0	0	0	0
Assets/Scenes/Hornet/Peak_01.unity	16272	196	top4	top4	1012868	Peak_07	bot3	0	0	0	0
Assets/Scenes/Hornet/Peak_01.unity	16273	540	top2	top2	1012916	Peak_07	bot2	0	0	0	0
Assets/Scenes/Hornet/Peak_01.unity	16274	731	top3	top3	1012964	Peak_07	bot3	0	0	0	0
Assets/Scenes/Hornet/Peak_01.unity	16275	1159	left1	left1	1013012	Peak_02	right4	0	0	0	0
Assets/Scenes/Hornet/Peak_01.unity	16276	1634	left4	left4	1013060	Peak_02	right3	0	0	0	0
Assets/Scenes/Hornet/Peak_01.unity	16277	1800	left3	left3	1013108	Peak_02	right2	0	0	0	0
Assets/Scenes/Hornet/Peak_01.unity	16278	1869	left2	left2	1013156	Peak_02	right1	0	0	0	0
Assets/Scenes/Hornet/Peak_01.unity	16279	2528	right1	right1	1013204	Slab_16	left1	0	0	0	0
Assets/Scenes/Hornet/Peak_01.unity	16280	2673	top1	top1	1013252	Peak_07	bot1	0	0	0	0
Assets/Scenes/Hornet/Peak_01.unity	16281	2719	right2	right2	1013300	Slab_15	left1	0	0	0	0
Assets/Scenes/Hornet/Peak_01.unity	16282	2905	right4	right4	1013348	Slab_06	left1	0	0	0	0
Assets/Scenes/Hornet/Peak_02.unity	13201	87	right3	right3	1622903	Peak_01	left4	0	0	0	0
Assets/Scenes/Hornet/Peak_02.unity	13202	920	right4	right4	1622951	Peak_01	left1	0	0	0	0
Assets/Scenes/Hornet/Peak_02.unity	13203	950	left1	left1	1622999	Peak_04d	right1	0	0	0	0
Assets/Scenes/Hornet/Peak_02.unity	13204	1139	left2	left2	1623047	Peak_10	right1	0	0	0	0
Assets/Scenes/Hornet/Peak_02.unity	13205	1288	right1	right1	1623095	Peak_01	left2	0	0	0	0
Assets/Scenes/Hornet/Peak_02.unity	13206	1366	right2	right2	1623143	Peak_01	left3	0	0	0	0
Assets/Scenes/Hornet/Peak_02.unity	13207	1597	left3	left3	1623191	Peak_05e	right1	0	0	0	0
Assets/Scenes/Hornet/Peak_04.unity	5964	87	left1	left1	724186	Bellway_Peak	right1	0	0	0	0
Assets/Scenes/Hornet/Peak_04.unity	5965	804	right1	right1	724234	Peak_04d	left1	0	0	0	0
Assets/Scenes/Hornet/Peak_04c.unity	3150	509	right2	right2	161920	Bellway_Peak	left2	0	0	0	0
Assets/Scenes/Hornet/Peak_04c.unity	3151	587	right1	right1	161968	Bellway_Peak	left1	0	0	0	0
Assets/Scenes/Hornet/Peak_04d.unity	4236	384	right1	right1	415418	Peak_02	left1	0	0	0	0
Assets/Scenes/Hornet/Peak_04d.unity	4237	442	left1	left1	415466	Peak_04	right1	0	0	0	0
Assets/Scenes/Hornet/Peak_05.unity	11108	1877	bot1	bot1	650514	Bellway_Peak	top1	0	0	0	0
Assets/Scenes/Hornet/Peak_05.unity	11109	1963	top2	Group/top2	650562	Peak_08	bot1	0	0	0	0
Assets/Scenes/Hornet/Peak_05.unity	11110	2319	right3	right3	650610	Peak_05c	left2	0	0	0	0
Assets/Scenes/Hornet/Peak_05c.unity	7856	681	right1	right1	1062722	Peak_05e	left1	0	0	0	0
Assets/Scenes/Hornet/Peak_05c.unity	7857	997	left2	left2	1062770	Peak_05	right3	0	0	0	0
Assets/Scenes/Hornet/Peak_05d.unity	3152	607	bot1	bot1	166277	Peak_08	top1	0	0	1	0
Assets/Scenes/Hornet/Peak_05d.unity	3153	695	door1	door1	166325	Peak_Mask_Maker	right1	1	0	0	0
Assets/Scenes/Hornet/Peak_05e.unity	9109	226	right2	right2	1252392	Peak_06b	left1	0	0	0	0
Assets/Scenes/Hornet/Peak_05e.unity	9110	271	right1	right1	1252440	Peak_02	left3	0	0	0	0
Assets/Scenes/Hornet/Peak_05e.unity	9111	834	left1	left1	1252488	Peak_05c	right1	0	0	0	0
Assets/Scenes/Hornet/Peak_06.unity	8806	345	left1	left1	1302388	Peak_06b	door1	0	0	0	0
Assets/Scenes/Hornet/Peak_06b.unity	1554	119	left1	left1	65587	Peak_05e	right2	0	0	0	0
Assets/Scenes/Hornet/Peak_06b.unity	1555	245	door1	door1	65635	Peak_06	left1	1	0	0	0
Assets/Scenes/Hornet/Peak_07.unity	9638	274	top2	top2	811234	Peak_08b	bot5	0	0	0	0
Assets/Scenes/Hornet/Peak_07.unity	9639	679	bot5	bot5	811282	Peak_01	top3	0	0	0	0
Assets/Scenes/Hornet/Peak_07.unity	9640	1053	top3	top3	811330	Peak_08b	bot5	0	0	0	0
Assets/Scenes/Hornet/Peak_07.unity	9641	1181	bot1	bot1	811378	Peak_01	top1	0	0	0	0
Assets/Scenes/Hornet/Peak_07.unity	9642	1335	top1	top1	811426	Peak_08b	bot4	0	0	0	0
Assets/Scenes/Hornet/Peak_07.unity	9643	1405	bot2	bot2	811474	Peak_01	top2	0	0	1	0
Assets/Scenes/Hornet/Peak_07.unity	9644	1494	bot4	bot4	811522	Peak_01	top3	0	0	1	0
Assets/Scenes/Hornet/Peak_07.unity	9645	1595	bot3	bot3	811570	Peak_01	top3	0	0	1	0
Assets/Scenes/Hornet/Peak_08.unity	12569	1001	bot1	bot1	873392	Peak_05	top2	0	0	0	0
Assets/Scenes/Hornet/Peak_08.unity	12570	1385	top1	top1	873440	Peak_05d	bot1	0	0	0	0
Assets/Scenes/Hornet/Peak_08.unity	12571	2094	right1	right1	873488	Peak_08b	left1	0	0	0	0
Assets/Scenes/Hornet/Peak_08b.unity	9235	812	left2	left2	671294	Peak_12	right1	0	0	0	0
Assets/Scenes/Hornet/Peak_08b.unity	9236	1409	bot6	bot6	671342	Peak_07	top2	0	0	0	0
Assets/Scenes/Hornet/Peak_08b.unity	9237	1415	left1	left1	671390	Peak_08	right1	0	0	0	0
Assets/Scenes/Hornet/Peak_08b.unity	9238	1541	bot4	bot4	671438	Peak_07	top1	0	0	0	0
Assets/Scenes/Hornet/Peak_08b.unity	9239	1630	bot5	bot5	671486	Peak_07	top2	0	0	0	0
Assets/Scenes/Hornet/Peak_10.unity	3243	128	right1	right1	210119	Peak_02	left2	0	0	0	0
Assets/Scenes/Hornet/Peak_12.unity	1219	221	right1	right1	105030	Peak_08b	left2	0	0	0	0
Assets/Scenes/Hornet/Peak_Mask_Maker.unity	467	59	right1	right1	32752	Peak_05d	door1	0	0	0	0
Assets/Scenes/Hornet/Room_Caravan_Interior.unity	300	69	right1	right1	13582	Greymoor_08	door1	0	0	0	0
Assets/Scenes/Hornet/Room_Caravan_Spa.unity	513	66	left1	left1	51736	'[dynamic]'	door2	0	0	0	0
Assets/Scenes/Hornet/Room_CrowCourt.unity	12073	166	bot1	bot1	1097315	Room_CrowCourt_02	top1	0	0	0	0
Assets/Scenes/Hornet/Room_CrowCourt.unity	12074	423	left1	left1	1097363	Greymoor_15b	door1	0	0	0	0
Assets/Scenes/Hornet/Room_CrowCourt_02.unity	7746	129	top1	top1	861781	Room_CrowCourt	bot1	0	0	0	0
Assets/Scenes/Hornet/Room_Diving_Bell.unity	446	9	left1	left1	53997	Dock_12	door1	0	0	0	0
Assets/Scenes/Hornet/Room_Diving_Bell.unity	447	70	door_cinematicEnd	Travel Sequence Control/door_cinematicEnd	54045			0	0	0	1
Assets/Scenes/Hornet/Room_Diving_Bell_Abyss.unity	353	9	left1	left1	69164	Abyss_03	door1	0	0	0	0
Assets/Scenes/Hornet/Room_Diving_Bell_Abyss.unity	354	73	door_wakeOnGround	Wake Up Scene/door_wakeOnGround	69212			0	0	0	1
Assets/Scenes/Hornet/Room_Diving_Bell_Abyss_Fixed.unity	422	10	left1	left1	59953	Abyss_03	door2	0	0	0	0
Assets/Scenes/Hornet/Room_Diving_Bell_Abyss_Fixed.unity	423	73	door_cinematicEnd	Travel Sequence Control/door_cinematicEnd	60001			0	0	0	1
Assets/Scenes/Hornet/Room_Forge.unity	13093	985	right1	right1	1159266	Dock_02	left1	0	0	0	0
Assets/Scenes/Hornet/Room_Forge.unity	13094	1011	left1	left1	1159314	Dock_04	right1	0	0	0	0
Assets/Scenes/Hornet/Room_Forge.unity	13095	1434	top1	top1	1159362	Bone_East_12	bot1	0	0	0	0
Assets/Scenes/Hornet/Room_Huntress.unity	886	161	left1	left1	107448	Aqueduct_04	door1	0	0	0	0
Assets/Scenes/Hornet/Room_Pinstress.unity	1270	81	left1	left1	127370	Coral_34	door1	0	0	0	0
Assets/Scenes/Hornet/Room_Witch.unity	878	56	left1	left1	133954	Shellwood_Witch	door1	0	0	0	0
Assets/Scenes/Hornet/Shadow_01.unity	9836	120	right1	right1	763467	Shadow_16	left1	0	0	0	0
Assets/Scenes/Hornet/Shadow_01.unity	9837	603	right3	right3	763515	Shadow_18	left1	0	0	0	0
Assets/Scenes/Hornet/Shadow_01.unity	9838	624	right2	right2	763563	Shadow_26	left1	0	0	0	0
Assets/Scenes/Hornet/Shadow_01.unity	9839	1439	left3	left3	763611	Shadow_15	right2	0	0	0	0
Assets/Scenes/Hornet/Shadow_01.unity	9840	1641	left1	left1	763659	Shadow_15	right1	0	0	0	0
Assets/Scenes/Hornet/Shadow_01.unity	9841	1646	left2	left2	763707	Shadow_14	right1	0	0	0	0
Assets/Scenes/Hornet/Shadow_01.unity	9842	1805	top1	top1	763755	Aqueduct_04	bot1	0	0	0	0
Assets/Scenes/Hornet/Shadow_02.unity	11792	100	right2	right2	995710	Shadow_03	left1	0	0	0	0
Assets/Scenes/Hornet/Shadow_02.unity	11793	632	right1	right1	995758	Shadow_26	left2	0	0	0	0
Assets/Scenes/Hornet/Shadow_02.unity	11794	734	left2	left2	995806	Shadow_04b	right1	0	0	0	0
Assets/Scenes/Hornet/Shadow_02.unity	11795	1032	right3	right3	995854	Shadow_23	left1	0	0	0	0
Assets/Scenes/Hornet/Shadow_02.unity	11796	1375	left1	left1	995902	Shadow_14	right2	0	0	0	0
Assets/Scenes/Hornet/Shadow_03.unity	8016	420	right1	right1	643369	Shadow_09	left1	0	0	0	0
Assets/Scenes/Hornet/Shadow_03.unity	8017	789	top1	top1	643417	Shadow_21	bot1	0	0	0	0
Assets/Scenes/Hornet/Shadow_03.unity	8018	889	left1	left1	643465	Shadow_02	right2	0	0	0	0
Assets/Scenes/Hornet/Shadow_04.unity	6544	77	right2	right2	428352	Bellway_Shadow	left1	0	0	0	0
Assets/Scenes/Hornet/Shadow_04.unity	6545	903	left1	left1	428400	'[dynamic]'	right1	0	0	0	0
Assets/Scenes/Hornet/Shadow_04.unity	6546	1160	top1	top1	428448	Shadow_20	bot1	0	0	0	0
Assets/Scenes/Hornet/Shadow_04.unity	6547	1266	right1	right1	428496	Shadow_04b	left1	0	0	0	0
Assets/Scenes/Hornet/Shadow_04b.unity	5202	365	left1	left1	534451	Shadow_04	right1	0	0	0	0
Assets/Scenes/Hornet/Shadow_04b.unity	5203	761	right1	Shadow_04b/right1	534499	Shadow_02	left2	0	0	0	0
Assets/Scenes/Hornet/Shadow_05.unity	10474	520	right1	right1	980609	Shadow_09	left2	0	0	0	0
Assets/Scenes/Hornet/Shadow_05.unity	10475	1088	left1	left1	980657	Dust_06	right1	0	0	0	0
Assets/Scenes/Hornet/Shadow_08.unity	5818	156	top1	top1	422712	Shadow_10	bot1	0	0	0	0
Assets/Scenes/Hornet/Shadow_08.unity	5819	695	left1	left1	422760	Shadow_27	right1	0	0	0	0
Assets/Scenes/Hornet/Shadow_09.unity	7125	530	right1	right1	667476	Shadow_Weavehome	left1	0	0	0	0
Assets/Scenes/Hornet/Shadow_09.unity	7126	882	left3	left3	667524	Shadow_28	right1	0	0	0	0
Assets/Scenes/Hornet/Shadow_09.unity	7127	1057	left1	left1	667572	Shadow_03	right1	0	0	0	0
Assets/Scenes/Hornet/Shadow_09.unity	7128	1076	left2	left2	667620	Shadow_05	right1	0	0	0	0
Assets/Scenes/Hornet/Shadow_10.unity	12470	536	bot1	bot1	985830	Shadow_08	top1	0	0	0	0
Assets/Scenes/Hornet/Shadow_10.unity	12471	731	left1	left1	985878	Shadow_16	right1	0	0	0	0
Assets/Scenes/Hornet/Shadow_10.unity	12472	740	right1	right1	985926	Shadow_19	left2	0	0	0	0
Assets/Scenes/Hornet/Shadow_11.unity	4611	362	right1	right1	431348	Shadow_13	left1	0	0	0	0
Assets/Scenes/Hornet/Shadow_11.unity	4612	546	left1	left1	431396	Shadow_26	right1	0	0	0	0
Assets/Scenes/Hornet/Shadow_12.unity	7478	337	right1	right1	803595	Shadow_19	left1	0	0	0	0
Assets/Scenes/Hornet/Shadow_12.unity	7479	662	left1	left1	803643	Shadow_18	right1	0	0	0	0
Assets/Scenes/Hornet/Shadow_13.unity	11911	1133	left1	left1	1147782	Shadow_11	right1	0	0	0	0
Assets/Scenes/Hornet/Shadow_14.unity	2841	107	right1	right1	168231	Shadow_01	left2	0	0	0	0
Assets/Scenes/Hornet/Shadow_14.unity	2842	440	right2	right2	168279	Shadow_02	left1	0	0	0	0
Assets/Scenes/Hornet/Shadow_15.unity	4014	639	right2	right2	332406	Shadow_01	left3	0	0	0	0
Assets/Scenes/Hornet/Shadow_15.unity	4015	650	right1	right1	332454	Shadow_01	left1	0	0	0	0
Assets/Scenes/Hornet/Shadow_16.unity	5566	342	right1	right1	458214	Shadow_10	left1	0	0	0	0
Assets/Scenes/Hornet/Shadow_16.unity	5567	693	left1	left1	458262	Shadow_01	right1	0	0	0	0
Assets/Scenes/Hornet/Shadow_18.unity	7223	443	right1	right1	1084425	Shadow_12	left1	0	0	0	0
Assets/Scenes/Hornet/Shadow_18.unity	7224	507	door1	door1	1084473	Shadow_Bilehaven_Room	left1	1	0	0	0
Assets/Scenes/Hornet/Shadow_18.unity	7225	667	left1	left1	1084521	Shadow_01	right3	0	0	0	0
Assets/Scenes/Hornet/Shadow_19.unity	5847	296	left1	left1	725998	Shadow_12	right1	0	0	0	0
Assets/Scenes/Hornet/Shadow_19.unity	5848	724	right2	right2	726046	Shadow_24	left1	0	0	0	0
Assets/Scenes/Hornet/Shadow_19.unity	5849	930	right1	right1	726094	Shadow_25	left1	0	0	0	0
Assets/Scenes/Hornet/Shadow_19.unity	5850	977	left2	left2	726142	Shadow_10	right1	0	0	0	0
Assets/Scenes/Hornet/Shadow_20.unity	16398	864	bot1	bot1	1531293	Shadow_04	top1	0	0	0	0
Assets/Scenes/Hornet/Shadow_20.unity	16399	1833	top1	top1	1531341	Shadow_22	bot1	0	0	0	0
Assets/Scenes/Hornet/Shadow_21.unity	4702	52	bot1	bot1	483412	Shadow_03	top1	0	0	0	0
Assets/Scenes/Hornet/Shadow_22.unity	3252	196	bot1	bot1	231216	Shadow_20	top1	0	0	1	0
Assets/Scenes/Hornet/Shadow_22.unity	3253	307	top3	top3	231264	Library_07	bot3	0	0	0	0
Assets/Scenes/Hornet/Shadow_22.unity	3254	346	top1	top1	231312	Library_07	bot1	0	0	0	0
Assets/Scenes/Hornet/Shadow_22.unity	3255	398	top2	top2	231360	Library_07	bot2	0	0	0	0
Assets/Scenes/Hornet/Shadow_23.unity	1484	202	left1	left1	124598	Shadow_02	right3	0	0	0	0
Assets/Scenes/Hornet/Shadow_24.unity	6566	628	left1	left1	424024	Shadow_19	right2	0	0	0	0
Assets/Scenes/Hornet/Shadow_25.unity	1619	233	left1	left1	115581	Shadow_19	right1	0	0	0	0
Assets/Scenes/Hornet/Shadow_26.unity	4959	12	left1	left1	347171	Shadow_01	right2	0	0	0	0
Assets/Scenes/Hornet/Shadow_26.unity	4960	501	left2	left2	347219	Shadow_02	right1	0	0	0	0
Assets/Scenes/Hornet/Shadow_26.unity	4961	705	right1	right1	347267	Shadow_11	left1	0	0	0	0
Assets/Scenes/Hornet/Shadow_26.unity	4962	820	right2	right2	347315	Shadow_27	left1	0	0	0	0
Assets/Scenes/Hornet/Shadow_27.unity	6524	694	left1	left1	577957	Shadow_26	right2	0	0	0	0
Assets/Scenes/Hornet/Shadow_27.unity	6525	738	right1	right1	578005	Shadow_08	left1	0	0	0	0
Assets/Scenes/Hornet/Shadow_28.unity	2715	421	right1	right1	273718	Shadow_09	left3	0	0	0	0
Assets/Scenes/Hornet/Shadow_Bilehaven_Room.unity	1285	166	left1	left1	134217	Shadow_18	door1	0	0	0	0
Assets/Scenes/Hornet/Shadow_Weavehome.unity	7799	1387	left1	left1	521586	Shadow_09	right1	0	0	0	0
Assets/Scenes/Hornet/Shellgrave.unity	4485	617	bot1	bot1	512525	Shellwood_04b	top2	0	0	0	0
Assets/Scenes/Hornet/Shellwood_01.unity	12169	168	right1	right1	1071993	Belltown_Room_shellwood	left1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_01.unity	12170	1542	left1	left1	1072041	Shellwood_01b	right2	0	0	0	0
Assets/Scenes/Hornet/Shellwood_01.unity	12171	1916	right2	right2	1072089	Belltown_07	left1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_01.unity	12172	1979	left2	left2	1072137	Shellwood_02	right2	0	0	0	0
Assets/Scenes/Hornet/Shellwood_01b.unity	10896	159	right2	right2	1122901	Shellwood_01	left1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_01b.unity	10897	148	right1	right1	1122949	Shellwood_13	left2	0	0	0	0
Assets/Scenes/Hornet/Shellwood_01b.unity	10898	312	right3	right3	1122997	Shellwood_15	left1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_01b.unity	10899	1119	left1	left1	1123045	Shellwood_20	right1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_01b.unity	10900	1564	left2	left2	1123093	Shellwood_02	right1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_02.unity	10655	608	right1	right1	874125	Shellwood_01b	left2	0	0	0	0
Assets/Scenes/Hornet/Shellwood_02.unity	10656	661	left2	left2	874173	Shellwood_16	right1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_02.unity	10657	1596	left3	left3	874221	Shellwood_Witch	right1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_02.unity	10658	1854	right2	right2	874269	Shellwood_01	left2	0	0	0	0
Assets/Scenes/Hornet/Shellwood_03.unity	9937	376	left1	left1	950457	Shellwood_19	right1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_03.unity	9938	780	bot1	bot1	950505	Mosstown_03	top1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_03.unity	9939	794	right2	right2	950553	Shellwood_14	left1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_03.unity	9940	845	left3	left3	950601	Shellwood_04b	right1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_03.unity	9941	1066	right1	right1	950649	Shellwood_10	left3	0	0	0	0
Assets/Scenes/Hornet/Shellwood_03.unity	9942	1525	right3	right3	950697	Shellwood_16	left1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_04b.unity	9523	117	right1	right1	844940	Shellwood_03	left3	0	0	0	0
Assets/Scenes/Hornet/Shellwood_04b.unity	9524	425	top2	top2	844988	Shellgrave	bot1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_04b.unity	9525	685	left1	left1	845036	Shellwood_08c	right1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_04b.unity	9526	975	top1	top1	845084	Shellwood_04c	bot1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_04c.unity	4455	512	top1	top1	374772	Shellwood_08	bot1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_04c.unity	4456	766	bot1	bot1	374820	Shellwood_04b	top1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_08.unity	3666	213	right1	right1	266216	Bellshrine_03	left1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_08.unity	3667	338	left1	left1	266264	Coral_19	right1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_08.unity	3668	601	bot1	bot1	266312	Shellwood_04c	top1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_08c.unity	1926	92	left1	left1	199669	Aspid_01	right2	0	0	0	0
Assets/Scenes/Hornet/Shellwood_08c.unity	1927	144	right1	right1	199717	Shellwood_04b	left1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_10.unity	11288	22	right1	right1	789126	Shellwood_26	left1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_10.unity	11289	1040	right2	right2	789174	Shellwood_20	left1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_10.unity	11290	1068	left2	left2	789222	Shellwood_11	right2	0	0	0	0
Assets/Scenes/Hornet/Shellwood_10.unity	11291	1158	left1	left1	789270	Shellwood_11	right1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_10.unity	11292	1521	right3	right3	789318	Shellwood_18	left1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_10.unity	11293	1944	left3	left3	789366	Shellwood_03	right1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_11.unity	6249	74	right2	right2	530934	Shellwood_10	left2	0	0	0	0
Assets/Scenes/Hornet/Shellwood_11.unity	6250	946	right1	right1	530982	Shellwood_10	left1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_11b.unity	3753	654	right1	right1	215825	Shellwood_22	door1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_11b.unity	3754	1068	door_wakeOnGround	door_wakeOnGround	215873			0	0	0	1
Assets/Scenes/Hornet/Shellwood_11b_Memory.unity	6766	1728	door_wakeInMemory	door_wakeInMemory	579653			0	0	1	0
Assets/Scenes/Hornet/Shellwood_13.unity	8252	403	left1	left1	512337	Shellwood_18	right1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_13.unity	8253	861	right1	right1	512385	Belltown_04	left1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_13.unity	8254	1418	left2	left2	512433	Shellwood_01b	right1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_14.unity	6524	233	left1	left1	643883	Shellwood_03	right2	0	0	0	0
Assets/Scenes/Hornet/Shellwood_15.unity	6322	263	left1	left1	567705	Shellwood_01b	right3	0	0	0	0
Assets/Scenes/Hornet/Shellwood_15.unity	6323	554	right1	right1	567753	Belltown_04	left2	0	0	0	0
Assets/Scenes/Hornet/Shellwood_16.unity	3255	87	left1	left1	285379	Shellwood_03	right3	0	0	0	0
Assets/Scenes/Hornet/Shellwood_16.unity	3256	411	right1	right1	285427	Shellwood_02	left2	0	0	0	0
Assets/Scenes/Hornet/Shellwood_18.unity	12462	158	left1	left1	2640855	Shellwood_10	right3	0	0	0	0
Assets/Scenes/Hornet/Shellwood_18.unity	12463	268	right1	right1	2640903	Shellwood_13	left1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_18.unity	12464	404	top1	top1	2640951	Shellwood_26	bot1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_19.unity	4734	379	right1	right1	347946	Shellwood_03	left1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_19.unity	4735	393	left1	left1	347994	Bellshrine_03	right1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_19.unity	4736	1068	door_fastTravelExit	door_fastTravelExit	348042			1	0	1	0
Assets/Scenes/Hornet/Shellwood_20.unity	4435	358	right1	right1	379125	Shellwood_01b	left1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_20.unity	4436	374	left1	left1	379173	Shellwood_10	right2	0	0	0	0
Assets/Scenes/Hornet/Shellwood_22.unity	4742	222	right1	Group/right1	353213	Under_27	left1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_22.unity	4743	403	door1	Group/door1	353261	Shellwood_11b	right1	1	0	0	0
Assets/Scenes/Hornet/Shellwood_25.unity	10401	644	left1	left1	994015	Mosstown_03	right2	0	0	0	0
Assets/Scenes/Hornet/Shellwood_25.unity	10402	886	door1	door1	994063	Shellwood_25b	left1	1	0	0	0
Assets/Scenes/Hornet/Shellwood_25b.unity	1325	101	left1	left1	146081	Shellwood_25	door1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_25b.unity	1326	281	door_curseSequenceEnd	door_curseSequenceEnd	146129			0	0	0	0
Assets/Scenes/Hornet/Shellwood_26.unity	8260	223	left1	left1	780412	Shellwood_10	right1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_26.unity	8261	523	bot1	bot1	780460	Shellwood_18	top1	0	0	0	0
Assets/Scenes/Hornet/Shellwood_Witch.unity	1188	85	door1	door1	85451	Room_Witch	left1	1	0	0	1
Assets/Scenes/Hornet/Shellwood_Witch.unity	1189	194	right1	right1	85499	Shellwood_02	left3	0	0	0	0
Assets/Scenes/Hornet/Slab_01.unity	4960	317	left1	left1	328732	Slab_02	right1	0	0	0	0
Assets/Scenes/Hornet/Slab_01.unity	4961	477	right1	right1	328780	Song_04	left1	0	0	0	0
Assets/Scenes/Hornet/Slab_02.unity	4979	141	left1	left1	310027	Slab_03	right5	0	0	0	0
Assets/Scenes/Hornet/Slab_02.unity	4980	421	right1	right1	310075	Slab_01	left1	0	0	0	0
Assets/Scenes/Hornet/Slab_03.unity	14172	319	left1	left1	971053	Slab_16	right1	0	0	0	0
Assets/Scenes/Hornet/Slab_03.unity	14173	601	right3	right3	971101	Slab_20	left1	0	0	0	0
Assets/Scenes/Hornet/Slab_03.unity	14174	682	left5	left5	971149	Slab_04	right1	0	0	0	0
Assets/Scenes/Hornet/Slab_03.unity	14175	870	left4	left4	971197	Slab_13	right1	0	0	0	0
