source	component_id	clip_index	clip_name	frame_index	collection_guid	collection_file_id	sprite_id	trigger_event	event_info	event_int	event_float
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	10	Idle 4	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	47	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	10	Idle 4	2	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	40	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	10	Idle 4	3	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	41	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	10	Idle 4	4	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	42	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	10	Idle 4	5	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	43	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	10	Idle 4	6	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	48	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	10	Idle 4	7	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	35	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	11	Idle 5	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	11	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	11	Idle 5	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	12	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	11	Idle 5	2	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	10	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	11	Idle 5	3	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	9	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	12	Idle 6	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	5	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	12	Idle 6	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	47	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	12	Idle 6	2	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	40	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	12	Idle 6	3	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	41	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	12	Idle 6	4	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	42	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	12	Idle 6	5	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	11	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	12	Idle 6	6	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	12	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	12	Idle 6	7	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	10	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	12	Idle 6	8	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	9	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	13	Idle 7	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	47	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	13	Idle 7	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	40	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	13	Idle 7	2	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	41	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	13	Idle 7	3	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	42	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	13	Idle 7	4	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	11	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	13	Idle 7	5	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	70	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	13	Idle 7	6	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	69	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	13	Idle 7	7	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	72	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	14	Jump	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	13	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	15	Jump End	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	5	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	15	Jump End	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	7	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	15	Jump End	2	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	3	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	16	Roar	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	33	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	16	Roar	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	34	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	16	Roar	2	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	44	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	17	Rest	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	9	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	18	Spin	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	47	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	18	Spin	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	40	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	18	Spin	2	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	41	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	18	Spin	3	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	42	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	18	Spin	4	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	43	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	19	Stun Fall	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	73	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	20	Stun Land	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	70	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	20	Stun Land	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	69	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	20	Stun Land	2	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	72	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	21	Stun Stagger	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	71	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	21	Stun Stagger	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	68	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	22	Tele In	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	77	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	22	Tele In	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	79	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	22	Tele In	2	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	78	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	22	Tele In	3	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	33	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	22	Tele In	4	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	34	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	22	Tele In	5	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	44	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	23	Tele In Q	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	77	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	23	Tele In Q	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	79	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	23	Tele In Q	2	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	78	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	23	Tele In Q	3	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	3	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	24	Tele Out	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	75	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	24	Tele Out	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	76	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	24	Tele Out	2	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	80	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	24	Tele Out	3	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	81	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	25	Look 1	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	36	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	25	Look 1	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	37	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	26	Look 2	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	39	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	26	Look 2	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	32	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	27	Look 3	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	45	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	27	Look 3	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	46	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	28	Look 4	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	36	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	28	Look 4	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	37	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	29	Look 5	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	10	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	29	Look 5	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	12	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	30	Look 6	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	10	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	30	Look 6	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	12	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	31	Look 7	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	67	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	31	Look 7	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	74	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	32	Catch Look	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	55	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	33	Death Prepare	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	67	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	33	Death Prepare	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	74	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	33	Death Prepare	2	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	30	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	33	Death Prepare	3	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	31	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	33	Death Prepare	4	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	22	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	33	Death Prepare	5	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	22	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	33	Death Prepare	6	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	22	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	33	Death Prepare	7	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	22	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	33	Death Prepare	8	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	22	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	33	Death Prepare	9	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	22	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	33	Death Prepare	10	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	22	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	33	Death Prepare	11	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	22	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	33	Death Prepare	12	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	22	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	33	Death Prepare	13	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	22	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	34	Death Pull	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	25	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	34	Death Pull	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	30	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	34	Death Pull	2	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	31	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	34	Death Pull	3	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	22	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	35	Death Yank	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	25	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	35	Death Yank	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	30	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	35	Death Yank	2	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	31	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	35	Death Yank	3	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	22	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	36	Death Collapse	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	25	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	36	Death Collapse	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	26	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	36	Death Collapse	2	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	27	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	36	Death Collapse	3	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	28	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	36	Death Collapse	4	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	29	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	36	Death Collapse	5	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	20	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	36	Death Collapse	6	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	21	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	36	Death Collapse	7	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	21	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	36	Death Collapse	8	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	21	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	36	Death Collapse	9	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	21	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	36	Death Collapse	10	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	21	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	36	Death Collapse	11	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	21	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	36	Death Collapse	12	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	101	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	36	Death Collapse	13	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	97	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	36	Death Collapse	14	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	98	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	36	Death Collapse	15	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	100	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	36	Death Collapse	16	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	99	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	37	Eye Beam	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	88	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	37	Eye Beam	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	89	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	37	Eye Beam	2	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	90	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	37	Eye Beam	3	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	91	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	37	Eye Beam	4	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	92	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	37	Eye Beam	5	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	82	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	38	Eye Halo	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	93	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	38	Eye Halo	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	95	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	38	Eye Halo	2	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	94	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	38	Eye Halo	3	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	96	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	38	Eye Halo	4	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	82	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	39	Cyclone Projectile	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	83	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	39	Cyclone Projectile	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	84	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	39	Cyclone Projectile	2	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	85	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	39	Cyclone Projectile	3	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	86	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	39	Cyclone Projectile	4	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	87	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	40	Cyclone Projectile Slash	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	83	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	40	Cyclone Projectile Slash	1	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	85	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	40	Cyclone Projectile Slash	2	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	87	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	40	Cyclone Projectile Slash	3	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	85	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	40	Cyclone Projectile Slash	4	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	86	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	40	Cyclone Projectile Slash	5	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	87	0		0	0
Assets/Animations/Bosses/Clover Dancers Anim.prefab	114724804207875695	41	NPC Idle	0	ee5aec6fc62ba574aafb669716f98aed	114724804207875695	102	0		0	0
