source	component_id	owner_id	clip_index	clip_name	line	fps	wrap_mode	loop_start	frame_count	event_frames_zero_based	collection_guids
Assets/Animations/Bosses/Mossbone Mother Anim.prefab	114724804207875695	1709254077376921	7	TurnToFly	257	12	1	2	6		c8505a3df1fdf774c8c91485245c3324
Assets/Animations/Bosses/Mossbone Mother Anim.prefab	114724804207875695	1709254077376921	8	RoofAntic	298	12.5	2	0	5		c8505a3df1fdf774c8c91485245c3324
Assets/Animations/Bosses/Mossbone Mother Anim.prefab	114724804207875695	1709254077376921	9	Gate Closed	333	30	0	0	1		c8505a3df1fdf774c8c91485245c3324
Assets/Animations/Bosses/Mossbone Mother Anim.prefab	114724804207875695	1709254077376921	10	Gate Close	344	15	2	0	5		c8505a3df1fdf774c8c91485245c3324
Assets/Animations/Bosses/Mossbone Mother Anim.prefab	114724804207875695	1709254077376921	11	Gate Open	379	15	2	0	4		c8505a3df1fdf774c8c91485245c3324
Assets/Animations/Bosses/Mossbone Mother Anim.prefab	114724804207875695	1709254077376921	12	Stun	408	12	1	2	5		c8505a3df1fdf774c8c91485245c3324
Assets/Animations/Bosses/Mossbone Mother Anim.prefab	114724804207875695	1709254077376921	13	Recover	443	15	2	0	3		c8505a3df1fdf774c8c91485245c3324
Assets/Animations/Bosses/Mossbone Mother Anim.prefab	114724804207875695	1709254077376921	14	Stun Hit	466	12	1	1	4		c8505a3df1fdf774c8c91485245c3324
Assets/Animations/Bosses/Mossbone Mother Anim.prefab	114724804207875695	1709254077376921	15	Gate Hit	495	18	2	0	5		c8505a3df1fdf774c8c91485245c3324
Assets/Animations/Charm Effect Anim.prefab	114724804207875695	1709254077376921	0	Fury Aura	48	20	1	1	6		27c667f3d5c4c97438bfff53b357e584
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	0	Dash 2	48	20	1	2	4		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	1	Dash 1	77	20	1	2	4		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	2	Dash End	106	15	2	0	3		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	3	Jump	129	30	6	0	1		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	4	Drop Slash	140	18	2	0	5	1|3	5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	5	Idle 1	175	12	2	0	3		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	6	Look 1	198	12	2	0	2		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	7	Idle 2	215	12	2	0	4		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	8	Look 2	244	12	2	0	2		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	9	Idle 3	261	15	2	0	4		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	10	Look 3	290	12	2	0	2		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	11	Eye Beam	307	15	1	3	5		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	12	Drop Look	342	15	2	0	3		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	13	Jump End	365	15	2	0	3		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	14	Idle 4	388	20	2	0	8		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	15	Look 4	441	12	2	0	2		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	16	Idle 5	458	15	2	0	4		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	17	Spin	487	15	0	0	5		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	18	Look 5	522	15	2	0	2		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	19	Catch Spin	539	18	0	0	5		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	20	Catch Look	574	15	2	0	5		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	21	Look 6	609	15	2	0	2		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	22	Idle 6	626	20	2	0	9		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	23	Idle 7	685	20	2	0	8		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	24	Look 7	738	15	2	0	2		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	25	Rest	755	30	6	0	1		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	26	Jump Test	766	20	2	0	15		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	27	Roar	861	15	2	0	3		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	28	Stun Stagger	884	12	0	0	2		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	29	Stun Fall	901	12	6	0	1		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	30	Stun Land	912	15	1	3	5		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	31	Catch Alone	947	15	2	0	7		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	32	Eye Halo	994	24	1	6	8		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	33	Catch Old	1047	15	2	0	7		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	34	Catch Spin End	1094	15	2	0	3		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	35	Tele Out	1117	20	2	0	4		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	36	Tele In Q	1151	20	2	0	4		5cf23e255011d814687209c84f405cfc
Assets/Animations/Clockwork Dancers Anim.prefab	114724804207875695	1709254077376921	37	Tele In	1180	15	2	0	6		5cf23e255011d814687209c84f405cfc
Assets/Animations/Crowman Dagger Anim.prefab	114724804207875695	1709254077376921	0	Antic	48	15	2	0	3		c214d511a4fc3594baf89300b32b3de8
Assets/Animations/Crowman Dagger Anim.prefab	114724804207875695	1709254077376921	1	Recover	71	15	2	0	3		c214d511a4fc3594baf89300b32b3de8
Assets/Animations/Crowman Dagger Anim.prefab	114724804207875695	1709254077376921	2	Death Air	94	12	1	1	5		c214d511a4fc3594baf89300b32b3de8
Assets/Animations/Crowman Dagger Anim.prefab	114724804207875695	1709254077376921	3	Death Land	129	13	2	0	4		c214d511a4fc3594baf89300b32b3de8
Assets/Animations/Crowman Dagger Anim.prefab	114724804207875695	1709254077376921	4	Fly	158	14.285714	2	0	5		c214d511a4fc3594baf89300b32b3de8
Assets/Animations/Crowman Dagger Anim.prefab	114724804207875695	1709254077376921	5	Hop	193	12	0	0	3		c214d511a4fc3594baf89300b32b3de8
Assets/Animations/Crowman Dagger Anim.prefab	114724804207875695	1709254077376921	6	Launch	216	12	2	0	6		c214d511a4fc3594baf89300b32b3de8
Assets/Animations/Crowman Dagger Anim.prefab	114724804207875695	1709254077376921	7	Idle	257	12	0	0	4		c214d511a4fc3594baf89300b32b3de8
Assets/Animations/Crowman Dagger Anim.prefab	114724804207875695	1709254077376921	8	Pin Fly	286	30	6	0	1		c214d511a4fc3594baf89300b32b3de8
Assets/Animations/Crowman Dagger Anim.prefab	114724804207875695	1709254077376921	9	Pin Thunk	297	15	2	0	5		c214d511a4fc3594baf89300b32b3de8
Assets/Animations/Crowman Dagger Anim.prefab	114724804207875695	1709254077376921	10	Rest	332	12	1	3	9		c214d511a4fc3594baf89300b32b3de8
Assets/Animations/Crowman Dagger Anim.prefab	114724804207875695	1709254077376921	11	Sing	391	12	0	0	4		c214d511a4fc3594baf89300b32b3de8
Assets/Animations/Crowman Dagger Anim.prefab	114724804207875695	1709254077376921	12	Throw	420	15	2	0	3		c214d511a4fc3594baf89300b32b3de8
Assets/Animations/Crowman Dagger Anim.prefab	114724804207875695	1709254077376921	13	ThrowAntic Air	443	15	2	0	11		c214d511a4fc3594baf89300b32b3de8
Assets/Animations/Crowman Dagger Anim.prefab	114724804207875695	1709254077376921	14	ThrowAntic Ground	514	15	2	0	10		c214d511a4fc3594baf89300b32b3de8
Assets/Animations/Crowman Dagger Anim.prefab	114724804207875695	1709254077376921	15	TurnToIdle	579	12	1	2	6		c214d511a4fc3594baf89300b32b3de8
Assets/Animations/Crowman Dagger Anim.prefab	114724804207875695	1709254077376921	16	Wake	620	15	2	0	5		c214d511a4fc3594baf89300b32b3de8
Assets/Animations/Crowman Dagger Anim.prefab	114724804207875695	1709254077376921	17	Hop Bounce	655	12	2	0	1		c214d511a4fc3594baf89300b32b3de8
Assets/Animations/Crowman Dagger Anim.prefab	114724804207875695	1709254077376921	18	TurnToFly	666	14.285714	2	0	5		c214d511a4fc3594baf89300b32b3de8
Assets/Animations/Crowman Dagger Anim.prefab	114724804207875695	1709254077376921	19	Flapping	701	14.285714	0	0	5		c214d511a4fc3594baf89300b32b3de8
Assets/Animations/Cutscene/Crest Get Anim.prefab	114724804207875695	1709254077376921	0	Stab Antic	48	12	1	4	7		2c2ed8d1041f3ba4e9e7109df981e6cf|3f4d9d6376d359348a4555fe49e6ca15
Assets/Animations/Cutscene/Crest Get Anim.prefab	114724804207875695	1709254077376921	1	Leap Up	95	12	0	0	15		3f4d9d6376d359348a4555fe49e6ca15
Assets/Animations/Cutscene/Crest Get Anim.prefab	114724804207875695	1709254077376921	2	Stab	190	12	2	0	2		2c2ed8d1041f3ba4e9e7109df981e6cf
Assets/Animations/Cutscene/Crest Get Anim.prefab	114724804207875695	1709254077376921	3	Stab Land	207	12	1	2	5		2c2ed8d1041f3ba4e9e7109df981e6cf
Assets/Animations/Cutscene/Crest Get Anim.prefab	114724804207875695	1709254077376921	4	Stab Effect	242	20	2	0	6		2c2ed8d1041f3ba4e9e7109df981e6cf
Assets/Animations/Cutscene/Crest Get Anim.prefab	114724804207875695	1709254077376921	5	Reaper Figure Stab	283	12	1	1	4		2c2ed8d1041f3ba4e9e7109df981e6cf
Assets/Animations/Cutscene/Crest Get Anim.prefab	114724804207875695	1709254077376921	6	Crest Return End	312	15	2	0	8		2c2ed8d1041f3ba4e9e7109df981e6cf
Assets/Animations/Cutscene/Crest Get Anim.prefab	114724804207875695	1709254077376921	7	Crest Return Idle	365	12	0	0	4		2c2ed8d1041f3ba4e9e7109df981e6cf
Assets/Animations/Cutscene/Crest Get Anim.prefab	114724804207875695	1709254077376921	8	Thwip To Idle	394	15	2	0	4		2c2ed8d1041f3ba4e9e7109df981e6cf
Assets/Animations/Cutscene/Crest Get Anim.prefab	114724804207875695	1709254077376921	9	Wanderer Figure Stab	423	12	1	1	4		2c2ed8d1041f3ba4e9e7109df981e6cf
Assets/Animations/Cutscene/Crest Get Anim.prefab	114724804207875695	1709254077376921	10	Crest Return LeapAntic	452	15	2	0	4		2c2ed8d1041f3ba4e9e7109df981e6cf|3f4d9d6376d359348a4555fe49e6ca15
Assets/Animations/Cutscene/Crest Get Anim.prefab	114724804207875695	1709254077376921	11	Crest Return LeapDown	481	15	1	2	6		3f4d9d6376d359348a4555fe49e6ca15
Assets/Animations/Cutscene/Crest Get Anim.prefab	114724804207875695	1709254077376921	12	Crest Return Land	522	15	2	0	6		3f4d9d6376d359348a4555fe49e6ca15
Assets/Animations/Effects/Ability Get Thread Anim.prefab	114724804207875695	1709254077376921	0	Init	48	20	2	0	14		e65f0cfbaf8b5014c8bb88f8a276b06b
Assets/Animations/Effects/Ability Get Thread Anim.prefab	114724804207875695	1709254077376921	1	Final Burst	137	20	2	0	5		e65f0cfbaf8b5014c8bb88f8a276b06b
Assets/Animations/Effects/Ability Get Thread Anim.prefab	114724804207875695	1709254077376921	2	Repeat	172	20	2	6	8		e65f0cfbaf8b5014c8bb88f8a276b06b
Assets/Animations/Effects/Ability Get Thread Anim.prefab	114724804207875695	1709254077376921	3	Shrink	225	20	2	0	3		e65f0cfbaf8b5014c8bb88f8a276b06b
Assets/Animations/Effects/Ability Get Thread Anim.prefab	114724804207875695	1709254077376921	4	Full	248	20	2	0	33		e65f0cfbaf8b5014c8bb88f8a276b06b
Assets/Animations/Effects/Ability Get Thread Anim.prefab	114724804207875695	1709254077376921	5	First Weaver Bind	451	15	2	0	33		e65f0cfbaf8b5014c8bb88f8a276b06b
Assets/Animations/Effects/Ability Get Thread Anim.prefab	114724804207875695	1709254077376921	6	Long Loop	654	20	1	7	14		e65f0cfbaf8b5014c8bb88f8a276b06b
Assets/Animations/Effects/Ability Get Thread Anim.prefab	114724804207875695	1709254077376921	7	Loop End	743	20	2	0	6		e65f0cfbaf8b5014c8bb88f8a276b06b
Assets/Animations/Effects/Light Effects.prefab	114724804207875695	1709254077376921	0	Plink	48	24	2	0	11		871d8d998a7ecd94fbe81c882a3a9d47
Assets/Animations/Effects/Light Effects.prefab	114724804207875695	1709254077376921	1	Plink Short	119	24	2	0	8		871d8d998a7ecd94fbe81c882a3a9d47
Assets/Animations/Effects/Light Effects.prefab	114724804207875695	1709254077376921	2	Focus Effect	172	20	1	7	13		871d8d998a7ecd94fbe81c882a3a9d47
Assets/Animations/Effects/Light Effects.prefab	114724804207875695	1709254077376921	3	Focus Effect End	255	20	2	0	2		871d8d998a7ecd94fbe81c882a3a9d47
Assets/Animations/Effects/Light Effects.prefab	114724804207875695	1709254077376921	4	Burst Effect	272	30	2	0	8		871d8d998a7ecd94fbe81c882a3a9d47
Assets/Animations/Effects/Spatters.prefab	114724804207875695	1709254077376921	0	Idle Orange	48	30	6	0	1		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Spatters.prefab	114724804207875695	1709254077376921	1	Impact Orange	59	20	2	0	6		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Spatters.prefab	114724804207875695	1709254077376921	2	Idle Blue	100	30	6	0	1		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Spatters.prefab	114724804207875695	1709254077376921	3	Impact Blue	111	20	2	0	6		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Spatters.prefab	114724804207875695	1709254077376921	4	Idle Grey	152	30	0	0	1		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Spatters.prefab	114724804207875695	1709254077376921	5	Impact Neutral	163	20	2	0	6		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Spatters.prefab	114724804207875695	1709254077376921	6	Spit Effect	204	30	2	0	3		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	0	Sword	48	20	2	0	3		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	1	Strike Burst	71	20	2	0	4		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	2	Block	100	20	2	0	34		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	3	Slash Impact 1	309	30	2	0	5		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	4	Slash Impact 2	344	30	2	0	5		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	5	Slam	379	20	2	0	6		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	6	Thunk	420	15	2	0	4		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	7	Splat	449	24	2	0	7		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	8	Dazed	496	15	1	4	8		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	9	Slash Ghost 1	549	30	2	0	7		a98da0071baaed444bc453321b1b5002|cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	10	Slash Ghost 2	596	30	2	0	6		a98da0071baaed444bc453321b1b5002|cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	11	Slash Shade	637	30	2	0	1		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	12	Impact Lines	648	25	2	0	4		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	13	Pierce Spike	677	24	2	0	7		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	14	Slash Ghost 2 Slow	724	20	2	0	6		a98da0071baaed444bc453321b1b5002|cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	15	Enemy Shot	765	15	2	0	4		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	16	Slam Fast	794	24	2	0	4		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	17	Thunk Fast	823	24	2	0	3		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	18	Nail Clash	846	25	2	0	4		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	19	Splat2	875	24	2	0	7		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	20	Burst Effect Small	922	20	2	0	4		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	21	Radial Burst	951	24	2	0	4		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	22	Final Hit	980	25	2	0	2		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	23	Balloon Bounce	997	20	2	0	3		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	24	Dazed End	1020	15	2	0	3		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	25	Working Thunk	1043	15	0	0	5		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	26	Working Thunk 2	1078	15	0	0	5		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	27	Slap	1113	20	2	0	3		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	28	Parry Clash	1136	25	2	0	5		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	29	Spark Hit	1171	20	2	0	4		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Effects/Strikes.prefab	114724804207875695	1709254077376921	30	Slash Impact 2 Slow	1200	20	2	0	7		cfc2bbb10f3cbbb4eaa1d587ec2f0fcc
Assets/Animations/Enemies/Abyss Crawler Anim.prefab	114724804207875695	1709254077376921	0	Walk	48	12	0	0	6		a0940f2338cccc945a3553394086a26a
Assets/Animations/Enemies/Abyss Crawler Anim.prefab	114724804207875695	1709254077376921	1	Turn	89	12	2	0	4		a0940f2338cccc945a3553394086a26a
Assets/Animations/Enemies/Abyss Crawler Anim.prefab	114724804207875695	1709254077376921	2	Death Air	118	12	1	1	4		a0940f2338cccc945a3553394086a26a
Assets/Animations/Enemies/Abyss Crawler Anim.prefab	114724804207875695	1709254077376921	3	Death Land	147	12	2	0	4		a0940f2338cccc945a3553394086a26a
Assets/Animations/Enemies/Abyss Crawler Anim.prefab	114724804207875695	1709254077376921	4	Land	176	12	2	1	2		a0940f2338cccc945a3553394086a26a
Assets/Animations/Enemies/Abyss Tendrils Anim.prefab	114724804207875695	1709254077376921	0	Up	48	15	2	1	2		1b1339518e0e58d458cca1afcd3f6c90
Assets/Animations/Enemies/Abyss Tendrils Anim.prefab	114724804207875695	1709254077376921	1	Down	65	18	2	0	4		1b1339518e0e58d458cca1afcd3f6c90
Assets/Animations/Enemies/Abyss Tendrils Anim.prefab	114724804207875695	1709254077376921	2	Idle	94	15	2	0	12		1b1339518e0e58d458cca1afcd3f6c90
Assets/Animations/Enemies/Aspid Hopper Anim.prefab	114724804207875695	1709254077376921	0	Antic	48	12	2	0	3		5cc8dc30b9c7ce3448aa23145c75e8a0
